timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1765843200,86246.2382860478,87876.0720179574,85159.9554631144,87619.9771270508,2243800.6982914014,2025-12-16,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,14.029865993044366
1765929600,87619.9771270508,90623.5666610619,85194.4270610182,85932.1794166672,2629079.9809391857,2025-12-17,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,16.43891092718703
1766016000,85932.1794166672,89052.2860979963,84251.2465131934,85164.7312913129,2653899.7548847115,2025-12-18,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,16.59410211805284
1766102400,85164.7312913129,88909.8519777287,84909.3317426553,87911.8058813724,2811162.7840180113,2025-12-19,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,17.57742440067827
1766188800,87911.8058813724,88233.4481346809,87709.6230078358,88114.8765597954,308109.4727658567,2025-12-20,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.9265234284774835
1766275200,88114.8765597954,88810.9848301395,87412.7267519294,88460.682202062,631567.2959082379,2025-12-21,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,3.949015852401356
1766361600,88460.682202062,90157.4768579706,87721.6879866729,88258.9057334529,1589661.1043411316,2025-12-22,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,9.939711795813224
1766448000,88258.9057334529,88649.5155114522,86428.4697651946,87124.4503281569,1297266.8123008604,2025-12-23,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.111451051630443
1766534400,87124.4503281569,87829.391423648,86206.0678609013,87471.0018183388,1250079.870809958,2025-12-24,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.816404140270132
1766620800,87471.0018183388,88454.809722,86743.0389017328,86884.8405601929,371789.7840917075,2025-12-25,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.3246988256851555
1766707200,86884.8405601929,89524.88564475,86346.1628194716,87224.2406324644,1178874.579750478,2025-12-26,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.371177123306932
1766793600,87224.2406324644,88053.71874675,87083.7804134942,87672.5377748966,101347.62823260106,2025-12-27,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,0.633698725514708
1766880000,87672.5377748966,88332.71246925,87148.3346122347,87625.2934834697,198611.49832099647,2025-12-28,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.2418628393525244
